date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:42	101/101	---M-Z	200	added ('OK')	text/plain	etag:%225b-61c03650b8f80-gzip%22	https://somervilleinternational.in/robots.txt		(from )
13:05:44	98946/98946	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:35:41%20GMT	https://somervilleinternational.in/	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/index.html	(from )
13:05:45	24906/24906	---M--	200	added ('OK')	image/png	etag:%22e0aa5898d1b17e0e87bfbe6b14e71bb3%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/new-logo-2.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/new-logo-2.png	(from https://somervilleinternational.in/)
13:05:46	204303/204303	---M-Z	200	added ('OK')	text/css	etag:%2231e0f-5feb2b736a9c0-gzip%22	https://somervilleinternational.in/assets/css/bootstrap.css	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/assets/css/bootstrap.css	(from https://somervilleinternational.in/)
13:05:46	187906/187906	---M-Z	200	added ('OK')	text/css	etag:%222de02-639e1af45cddf-gzip%22	https://somervilleinternational.in/assets/css/style.css	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/assets/css/style.css	(from https://somervilleinternational.in/)
13:05:47	13444/13444	---M-Z	200	added ('OK')	text/css	etag:%223484-6151ba4982a80-gzip%22	https://somervilleinternational.in/assets/css/responsive.css	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/assets/css/responsive.css	(from https://somervilleinternational.in/)
13:05:47	6002/6002	---M-Z	200	added ('OK')	text/css	etag:%221772-6151ba4982a80-gzip%22	https://somervilleinternational.in/assets/css/color.css	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/assets/css/color.css	(from https://somervilleinternational.in/)
13:05:47	82406/82406	---M-Z	200	added ('OK')	text/css	etag:%22141e6-6151ba4982a80-gzip%22	https://somervilleinternational.in/assets/css/fontawesome-all.css	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/assets/css/fontawesome-all.css	(from https://somervilleinternational.in/)
13:05:48	59079/59079	---M-Z	200	added ('OK')	text/css	etag:%22e6c7-6151ba4982a80-gzip%22	https://somervilleinternational.in/assets/css/animate.css	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/assets/css/animate.css	(from https://somervilleinternational.in/)
13:05:48	7449/7449	---M-Z	200	added ('OK')	text/css	etag:%221d19-6151ba4982a80-gzip%22	https://somervilleinternational.in/assets/css/custom-animate.css	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/assets/css/custom-animate.css	(from https://somervilleinternational.in/)
13:05:48	4073/4073	---M-Z	200	added ('OK')	text/css	etag:%22fe9-6151ba4982a80-gzip%22	https://somervilleinternational.in/assets/css/flaticon.css	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/assets/css/flaticon.css	(from https://somervilleinternational.in/)
13:05:48	3193/3193	---M-Z	200	added ('OK')	text/css	etag:%22c79-6151ba4982a80-gzip%22	https://somervilleinternational.in/assets/css/owl.css	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/assets/css/owl.css	(from https://somervilleinternational.in/)
13:05:49	19778/19778	---M-Z	200	added ('OK')	text/css	etag:%224d42-5f7f409db4840-gzip%22	https://somervilleinternational.in/assets/css/swiper.min.css	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/assets/css/swiper.min.css	(from https://somervilleinternational.in/)
13:05:49	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/Lenovo/Desktop/ertrew/er/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://somervilleinternational.in/)
13:05:49	3066/3066	---M--	200	added ('OK')	image/png	etag:%220e57afba645e5d4415b6ee452e3a6eb9%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/somervilleinternational-favicon.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/somervilleinternational-favicon.png	(from https://somervilleinternational.in/)
13:05:51	3566/3566	---MCZ	200	added ('OK')	text/css	date:Fri,%2001%20Aug%202025%2007:35:49%20GMT	https://rawgit.com/LeshikJanz/libraries/master/Bootstrap/baguetteBox.min.css	C:/Users/Lenovo/Desktop/ertrew/er/rawgit.com/LeshikJanz/libraries/master/Bootstrap/baguetteBox.min.css	(from https://somervilleinternational.in/)
13:05:51	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Aug%202025%2007:35:50%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Lenovo/Desktop/ertrew/er/www.googletagmanager.com/gtm.e5445.delayed	(from https://somervilleinternational.in/)
13:05:52	32101/32101	---M--	200	added ('OK')	image/png	etag:%220c7b1294cb4f36f9c122c3846a6fcaa4%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/somerville-new-logo.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/somerville-new-logo.png	(from https://somervilleinternational.in/)
13:05:53	45757/45757	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:35:51%20GMT	https://somervilleinternational.in/fee_payment.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/fee_payment.html	(from https://somervilleinternational.in/)
13:05:55	54078/54078	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:35:52%20GMT	https://somervilleinternational.in/contact-us.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/contact-us.html	(from https://somervilleinternational.in/)
13:05:55	959/959	---M--	200	added ('OK')	image/png	etag:%229ef71f07967f95a68fe928f548f1c436%22	https://resources.edunexttechnologies.com/assets/images/menu-icon-bar.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/assets/images/menu-icon-bar.png	(from https://somervilleinternational.in/)
13:05:57	69104/69104	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:35:54%20GMT	https://somervilleinternational.in/about-the-school	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/about-the-school.html	(from https://somervilleinternational.in/)
13:05:58	38733/38733	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:35:56%20GMT	https://somervilleinternational.in/the-lott-carey-mission	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/the-lott-carey-mission.html	(from https://somervilleinternational.in/)
13:06:00	39290/39290	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:35:57%20GMT	https://somervilleinternational.in/vision-mission-moto	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/vision-mission-moto.html	(from https://somervilleinternational.in/)
13:06:02	74031/74031	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:35:59%20GMT	https://somervilleinternational.in/board-of-management.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/board-of-management.html	(from https://somervilleinternational.in/)
13:06:04	38933/38933	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:01%20GMT	https://somervilleinternational.in/school-song	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/school-song.html	(from https://somervilleinternational.in/)
13:06:06	38019/38019	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:02%20GMT	https://somervilleinternational.in/school-status	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/school-status.html	(from https://somervilleinternational.in/)
13:06:07	39775/39775	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:05%20GMT	https://somervilleinternational.in/curriculum	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/curriculum.html	(from https://somervilleinternational.in/)
13:06:09	55890/55890	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:06%20GMT	https://somervilleinternational.in/infrastructure-new	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/infrastructure-new.html	(from https://somervilleinternational.in/)
13:06:11	38925/38925	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:08%20GMT	https://somervilleinternational.in/school-timings	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/school-timings.html	(from https://somervilleinternational.in/)
13:06:12	51767/51767	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:10%20GMT	https://somervilleinternational.in/uniform	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/uniform.html	(from https://somervilleinternational.in/)
13:06:14	40501/40501	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:11%20GMT	https://somervilleinternational.in/list-of-holidays	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/list-of-holidays.html	(from https://somervilleinternational.in/)
13:06:16	39163/39163	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:13%20GMT	https://somervilleinternational.in/preparatory-school	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/preparatory-school.html	(from https://somervilleinternational.in/)
13:06:17	40034/40034	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:15%20GMT	https://somervilleinternational.in/primary-school	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/primary-school.html	(from https://somervilleinternational.in/)
13:06:19	40239/40239	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:16%20GMT	https://somervilleinternational.in/secondary-school	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/secondary-school.html	(from https://somervilleinternational.in/)
13:06:20	39530/39530	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:18%20GMT	https://somervilleinternational.in/senior-secondary-school	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/senior-secondary-school.html	(from https://somervilleinternational.in/)
13:06:22	74095/74095	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:19%20GMT	https://somervilleinternational.in/clubs.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/clubs.html	(from https://somervilleinternational.in/)
13:06:24	39004/39004	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:21%20GMT	https://somervilleinternational.in/sports	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/sports.html	(from https://somervilleinternational.in/)
13:06:25	39283/39283	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:23%20GMT	https://somervilleinternational.in/olympiads	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/olympiads.html	(from https://somervilleinternational.in/)
13:06:27	38860/38860	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:24%20GMT	https://somervilleinternational.in/intra-school-activities	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/intra-school-activities.html	(from https://somervilleinternational.in/)
13:06:28	38156/38156	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:25%20GMT	https://somervilleinternational.in/inter-school-activities	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/inter-school-activities.html	(from https://somervilleinternational.in/)
13:06:30	39445/39445	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:27%20GMT	https://somervilleinternational.in/counselling-and-guidance-department	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/counselling-and-guidance-department.html	(from https://somervilleinternational.in/)
13:06:31	38668/38668	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:29%20GMT	https://somervilleinternational.in/community-service	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/community-service.html	(from https://somervilleinternational.in/)
13:06:33	39683/39683	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:30%20GMT	https://somervilleinternational.in/house-system-and-student-council	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/house-system-and-student-council.html	(from https://somervilleinternational.in/)
13:06:35	40379/40379	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:32%20GMT	https://somervilleinternational.in/admission-process	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/admission-process.html	(from https://somervilleinternational.in/)
13:06:36	46429/46429	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:34%20GMT	https://somervilleinternational.in/forms.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/forms.html	(from https://somervilleinternational.in/)
13:06:38	58654/58654	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:35%20GMT	https://somervilleinternational.in/fee-structure	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/fee-structure.html	(from https://somervilleinternational.in/)
13:06:39	40033/40033	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:37%20GMT	https://somervilleinternational.in/faq	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/faq.html	(from https://somervilleinternational.in/)
13:06:42	206894/206894	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:39%20GMT	https://somervilleinternational.in/gallery.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/gallery.html	(from https://somervilleinternational.in/)
13:06:43	44673/44673	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:41%20GMT	https://somervilleinternational.in/video-gallery.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/video-gallery.html	(from https://somervilleinternational.in/)
13:06:45	38405/38405	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:42%20GMT	https://somervilleinternational.in/wall-magazine	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/wall-magazine.html	(from https://somervilleinternational.in/)
13:06:47	45448/45448	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:44%20GMT	https://somervilleinternational.in/class-photographs.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/class-photographs.html	(from https://somervilleinternational.in/)
13:06:48	48957/48957	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:46%20GMT	https://somervilleinternational.in/all-testimonials.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/all-testimonials.html	(from https://somervilleinternational.in/)
13:06:50	41789/41789	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:47%20GMT	https://somervilleinternational.in/career.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/career.html	(from https://somervilleinternational.in/)
13:06:50	501427/501427	---M--	200	added ('OK')	application/pdf	etag:%227a6b3-612449ee2be40%22	https://somervilleinternational.in/pdf/Application-form-for-TC-1.pdf	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/pdf/Application-form-for-TC-1.pdf	(from https://somervilleinternational.in/)
13:06:50	381/381	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Aug%202025%2007:36:49%20GMT	https://somervilleinternational.in/transfer-certificate	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/transfer-certificate.35.delayed	(from https://somervilleinternational.in/)
13:06:52	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Aug%202025%2007:36:49%20GMT	http://somervilleinternational.in/transfer-certificate/?PAGE=transfer-certificate	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/transfer-certificate/index5a65.html	(from https://somervilleinternational.in/)
13:06:52	478429/478429	---M--	200	added ('OK')	image/png	etag:%226e4ebb2a15c19e435f3df91fd9683b4e%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/SIS-logo-white.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/SIS-logo-white.png	(from https://somervilleinternational.in/)
13:06:52	10472/10472	---M--	200	added ('OK')	image/png	etag:%225eb44e401d762a4e17d88208ea961193%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/footer-logo-new-2_n.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/footer-logo-new-2_n.png	(from https://somervilleinternational.in/)
13:06:54	46389/46389	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:51%20GMT	https://somervilleinternational.in/form-2025.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/form-2025.html	(from https://somervilleinternational.in/)
13:06:55	593330/593330	---M--	200	added ('OK')	image/jpeg	etag:%227a8ad84f8bc9287d4e631f963e0f365e%22	https://edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1711973125611_bannerimgnew011.jpg	C:/Users/Lenovo/Desktop/ertrew/er/edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1711973125611_bannerimgnew011.jpg	(from https://somervilleinternational.in/)
13:06:55	508640/508640	---M--	200	added ('OK')	image/jpeg	etag:%2252ea63677c94edc42b054af527f6fe9d%22	https://edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1711973085218_somerflagnewimg.jpg	C:/Users/Lenovo/Desktop/ertrew/er/edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1711973085218_somerflagnewimg.jpg	(from https://somervilleinternational.in/)
13:06:56	488188/488188	---M--	200	added ('OK')	image/jpeg	etag:%22f52784438abaf9523c954748713886f6%22	https://edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1706255862918_Screenshot_20240126_132446.jpg	C:/Users/Lenovo/Desktop/ertrew/er/edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1706255862918_Screenshot_20240126_132446.jpg	(from https://somervilleinternational.in/)
13:06:56	14775/14775	---M--	200	added ('OK')	image/png	etag:%227551a3fa5885c49a14a9a7b311ca3378%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/rocket.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/rocket.png	(from https://somervilleinternational.in/)
13:06:57	359566/359566	---M--	200	added ('OK')	image/png	etag:%22c17972041c04a4a86d503480b039c9dc%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/misison-img-new-01.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/misison-img-new-01.png	(from https://somervilleinternational.in/)
13:06:58	339564/339564	---M--	200	added ('OK')	image/png	etag:%228d16e635c7e799e56340f8f13ab8a362%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/about-new-page.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/about-new-page.png	(from https://somervilleinternational.in/)
13:06:58	2721016/2721016	---M--	200	added ('OK')	image/png	etag:%22e2d7b7194207b30885d8f43e283ebd22%22	https://edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1748595723502_FINAL_FLEX.png	C:/Users/Lenovo/Desktop/ertrew/er/edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1748595723502_FINAL_FLEX.png	(from https://somervilleinternational.in/)
13:06:58	38128/38128	---M--	200	added ('OK')	image/jpeg	etag:%227ae4159638206ff6a01e2538fd5c1941%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/somervilleinternational-sub-news-bg.jpg	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/somervilleinternational-sub-news-bg.jpg	(from https://somervilleinternational.in/)
13:06:58	588732/588732	---M--	200	added ('OK')	image/jpeg	etag:%223a6a23b7e7aed212b1bcd5f68a653684%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/vision-new-img-new-01.jpg	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/vision-new-img-new-01.jpg	(from https://somervilleinternational.in/)
13:06:59	30804/30804	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:57%20GMT	https://somervilleinternational.in/calendar/index.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/calendar/index.html	(from https://somervilleinternational.in/)
13:07:00	43185/43185	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:36:58%20GMT	https://somervilleinternational.in/news.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/news.html	(from https://somervilleinternational.in/)
13:07:01	49338/49338	---M--	200	added ('OK')	image/jpeg	etag:%222b98d3cbc061f75299621f62587c8072%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/somervilleinternational-ratio-bg.jpg	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/somervilleinternational-ratio-bg.jpg	(from https://somervilleinternational.in/)
13:07:01	6158/6158	---M--	200	added ('OK')	image/png	etag:%226740b8b16391cf4044a78b36b2dcb38a%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/nep-2020.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/nep-2020.png	(from https://somervilleinternational.in/)
13:07:01	6024/6024	---M--	200	added ('OK')	image/png	etag:%22ec9c78deb4920ced4f0dc31c524b3428%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/excellence.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/excellence.png	(from https://somervilleinternational.in/)
13:07:01	13722/13722	---M--	200	added ('OK')	image/png	etag:%22f815447d02feb3abe96198b910143724%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/deep-rooted.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/deep-rooted.png	(from https://somervilleinternational.in/)
13:07:02	5977/5977	---M--	200	added ('OK')	image/png	etag:%224957fe44b9de9156784b4744f682c712%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/InCLUSIVE%20EDUCATION.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/InCLUSIVE%20EDUCATION.png	(from https://somervilleinternational.in/)
13:07:02	6631/6631	---M--	200	added ('OK')	image/png	etag:%2233373da4cd79e0125df0baebed7bf0b6%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/infra-center1.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/infra-center1.png	(from https://somervilleinternational.in/)
13:07:02	3914898/3914898	---M--	200	added ('OK')	image/png	etag:%22131a17bf8fbdf0689f40a14af07e540b%22	https://edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1748595633512_FINAL_FLEX_2.png	C:/Users/Lenovo/Desktop/ertrew/er/edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1748595633512_FINAL_FLEX_2.png	(from https://somervilleinternational.in/)
13:07:03	2183/2183	---M--	200	added ('OK')	image/png	etag:%22aa50db9a406e13ece5f5eb21a2f5860e%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/facility-6.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/facility-6.png	(from https://somervilleinternational.in/)
13:07:03	10409/10409	---M--	200	added ('OK')	image/png	etag:%225ea35cb30bbd2ce330489100395ec747%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/infra-center.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/infra-center.png	(from https://somervilleinternational.in/)
13:07:05	349358/349358	---M--	200	added ('OK')	image/png	etag:%225fd61e85f56afdcba2076e024f4245a0%22	https://resources.edunexttechnologies.com/web-data/somervilleinternational/img/AWARDS-bg-new.png	C:/Users/Lenovo/Desktop/ertrew/er/resources.edunexttechnologies.com/web-data/somervilleinternational/img/AWARDS-bg-new.png	(from https://somervilleinternational.in/)
13:07:06	98694/98694	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:37:03%20GMT	https://somervilleinternational.in/awards.php	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/awards.html	(from https://somervilleinternational.in/)
13:07:07	42615/42615	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:37:04%20GMT	https://somervilleinternational.in/awards-detail.php?id=80	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/awards-detail2815.html	(from https://somervilleinternational.in/)
13:07:08	209760/209760	---M--	200	added ('OK')	image/jpeg	etag:%2283aebc5c648349fc86a8ed1832f2ad30%22	https://edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1733732077474_42.jpeg	C:/Users/Lenovo/Desktop/ertrew/er/edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1733732077474_42.jpg	(from https://somervilleinternational.in/)
13:07:09	42622/42622	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:37:07%20GMT	https://somervilleinternational.in/awards-detail.php?id=87	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/awards-detail1398.html	(from https://somervilleinternational.in/)
13:07:10	100131/100131	---M--	200	added ('OK')	image/jpeg	etag:%22b6a01474e4e67659e0c2d621cbcc7f5a%22	https://edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1733895921954_49.jpeg	C:/Users/Lenovo/Desktop/ertrew/er/edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1733895921954_49.jpg	(from https://somervilleinternational.in/)
13:07:11	42591/42591	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:37:09%20GMT	https://somervilleinternational.in/awards-detail.php?id=86	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/awards-detail2c6d.html	(from https://somervilleinternational.in/)
13:07:11	86909/86909	---M--	200	added ('OK')	image/jpeg	etag:%22e462454346c925d13f31b47ce16c2074%22	https://edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1733895569729_48.jpeg	C:/Users/Lenovo/Desktop/ertrew/er/edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1733895569729_48.jpg	(from https://somervilleinternational.in/)
13:07:13	42580/42580	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2007:37:10%20GMT	https://somervilleinternational.in/awards-detail.php?id=85	C:/Users/Lenovo/Desktop/ertrew/er/somervilleinternational.in/awards-detail7845.html	(from https://somervilleinternational.in/)
13:07:14	98023/98023	---M--	200	added ('OK')	image/jpeg	etag:%22ca722b34bb89a1c3edf7b86a6ca7a118%22	https://edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1733895418273_47.jpeg	C:/Users/Lenovo/Desktop/ertrew/er/edunext-main-storage-cf.edunexttechnologies.com/svis/school___static/1733895418273_47.jpg	(from https://somervilleinternational.in/)
